Code,RIC,Ticker,Short_Name,ID_SEDOL1,ID_ISIN,ID_BB_UNIQUE,ID_BB_GLOBAL,Connect
300025,300025.ZK,300025 C2 Equity,HANGZHOU HUAXI-A,BD5CQD6,CNE100000GG9,EQ0000000052357650,BBG00F138SN3,1
300026,300026.ZK,300026 C2 Equity,TIANJIN CHASE-A,BD5CGM5,CNE100000GF1,EQ0000000052357656,BBG00F138T97,1
300027,300027.ZK,300027 C2 Equity,HUAYI BROTHERS-A,BD5CNW4,CNE100000GD6,EQ0000000052357662,BBG00F138TC3,1
300028,300028.ZK,300028 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300029,300029.ZK,300029 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300030,300030.ZK,300030 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300031,300031.ZK,300031 C2 Equity,WUXI BOTON TEC-A,BD5LQD3,CNE100000JD0,EQ0000000052357668,BBG00F138TF0,1
300032,300032.ZK,300032 C2 Equity,JINLONG MACH-A,BD5CFY0,CNE100000JF5,EQ0000000052357674,BBG00F138TJ6,1
300033,300033.ZK,300033 C2 Equity,HITHINK ROYALF-A,BD5CN46,CNE100000JG3,EQ0000000052357680,BBG00F138V10,1
300034,300034.ZK,300034 C2 Equity,BEIJING CISRI-A,BD5LWJ1,CNE100000JH1,EQ0000000052357686,BBG00F138V38,1
300035,300035.ZK,300035 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300036,300036.ZK,300036 C2 Equity,BEIJING SUPRMP-A,BD5LQS8,CNE100000JK5,EQ0000000052357692,BBG00F138V65,1
300037,300037.ZK,300037 C2 Equity,SHENZHEN CAPCH-A,BD5LRQ3,CNE100000K15,EQ0000000052357698,BBG00F138V83,1
300038,300038.ZK,300038 C2 Equity,BEIJING SHUZHI T,BD6QW73,CNE100000K07,EQ0000000057707153,BBG00H1LL6J7,1
300039,300039.ZK,300039 C2 Equity,SHANGHAI KAIBA-A,BD5C8R4,CNE100000JZ3,EQ0000000052357710,BBG00F138VJ1,1
300040,300040.ZK,300040 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300041,300041.ZK,300041 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300042,300042.ZK,300042 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300043,300043.ZK,300043 C2 Equity,RASTAR GROUP -A,BD5CGT2,CNE100000KN7,EQ0000000052357716,BBG00F138VL8,1
300044,300044.ZK,300044 C2 Equity,SHENZHEN SUNWI-A,BD6QW84,CNE100000KM9,EQ0000000057707159,BBG00H1LL6L4,1
300045,300045.ZK,300045 C2 Equity,HWA CREATE CO -A,BD5LXW1,CNE100000KL1,EQ0000000052357722,BBG00F138VN6,1
300046,300046.ZK,300046 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300047,300047.ZK,300047 C2 Equity,SHENZHEN TIANY-A,BD5LRF2,CNE100000KJ5,EQ0000000052357728,BBG00F138VQ3,1
300048,300048.ZK,300048 C2 Equity,HICONICS ECO-E-A,BD73MY0,CNE100000KH9,EQ0000000054012146,BBG00FNDH897,1
300049,300049.ZK,300049 C2 Equity,INNER MONGOLIA-A,BD5LVF0,CNE100000KG1,EQ0000000052357734,BBG00F138VV7,1
300050,300050.ZK,300050 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300051,300051.ZK,300051 C2 Equity,XIAMEN 35.COM-A,BD5CQZ8,CNE100000LJ3,EQ0000000052357740,BBG00F138VX5,1
300052,300052.ZK,300052 C2 Equity,SHENZHEN ZQGAM-A,BD57ZW3,CNE100000LK1,EQ0000000052357746,BBG00F138VZ3,1
300053,300053.ZK,300053 C2 Equity,ZHUHAI ORBITA-A,BD58021,CNE100000LL9,EQ0000000052357752,BBG00F138W18,1
300054,300054.ZK,300054 C2 Equity,HUBEI DINGLONG-A,BD5LYD9,CNE100000LM7,EQ0000000052357758,BBG00F138W72,1
300055,300055.ZK,300055 C2 Equity,BEIJING WATER-A,BD5CG14,CNE100000LR6,EQ0000000052357764,BBG00F138WB7,1
300056,300056.ZK,300056 C2 Equity,XIAMEN ZHONGCH-A,BD760L2,CNE100000LS4,EQ0000000054012152,BBG00FNDH8C3,1
300057,300057.ZK,300057 C2 Equity,WANSHUN NEW MA-A,BD5LR85,CNE100000LT2,EQ0000000052357770,BBG00F138WD5,1
300058,300058.ZK,300058 C2 Equity,BLUEFOCUS INTE-A,BD5CL86,CNE100000LV8,EQ0000000052357776,BBG00F138WG2,1
300059,300059.ZK,300059 C2 Equity,EAST MONEY INF-A,BD5CPC8,CNE100000MD4,EQ0000000052357782,BBG00F138WK7,1
300061,300061.ZK,300061 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300062,300062.ZK,300062 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300063,300063.ZK,300063 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300064,300064.ZK,300064 C2 Equity,ZHENGZHOU SINO-A,BD5LS60,CNE100000MR4,EQ0000000052357788,BBG00F138WM5,1
300065,300065.ZK,300065 C2 Equity,BEIJING HIGHLA-A,BD5LQP5,CNE100000MQ6,EQ0000000052357794,BBG00F138WP2,1
300066,300066.ZK,300066 C2 Equity,SANCHUAN WISDO-A,BD5CR44,CNE100000MP8,EQ0000000052357800,BBG00F138WR0,1
300067,300067.ZK,300067 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300068,300068.ZK,300068 C2 Equity,ZHEJIANG NARAD-A,BD5C7F5,CNE100000NC4,EQ0000000052357866,BBG00F1391D2,1
300069,300069.ZK,300069 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300070,300070.ZK,300070 C2 Equity,BEIJING ORIGIN-A,BD5CNZ7,CNE100000N95,EQ0000000052357872,BBG00F1391G9,1
300071,300071.ZK,300071 C2 Equity,SPEARHEAD INTE-A,BD5LV50,CNE100000N87,EQ0000000052357878,BBG00F1391J6,1
300072,300072.ZK,300072 C2 Equity,BEIJING SANJU -A,BD5CK23,CNE100000NP6,EQ0000000052357884,BBG00F1391L3,1
300073,300073.ZK,300073 C2 Equity,BEIJING EASPRI-A,BD760M3,CNE100000NN1,EQ0000000054012194,BBG00FNDHC25,1
300074,300074.ZK,300074 C2 Equity,AVCON INFORMAT-A,BD57ZR8,CNE100000NM3,EQ0000000052357950,BBG00F139678,1
300075,300075.ZK,300075 C2 Equity,BEIJING EGOVA-A,BD5C937,CNE100000NL5,EQ0000000052357956,BBG00F139696,1
300076,300076.ZK,300076 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300077,300077.ZK,300077 C2 Equity,NATIONS TECHNO-A,BD5C8Q3,CNE100000NT8,EQ0000000052357962,BBG00F1396C2,1
300078,300078.ZK,300078 C2 Equity,HANGZHOU CENTU-A,BD5C7Y4,CNE100000NV4,EQ0000000052357968,BBG00F1396F9,1
300079,300079.ZK,300079 C2 Equity,SUMAVISION TEC-A,BD5CC61,CNE100000NW2,EQ0000000052358034,BBG00F139C11,1
300080,300080.ZK,300080 C2 Equity,HENAN YICHENG -A,BMVB522,CNE100000QK0,EQ0000000085291220,BBG00VC807H6,1
300081,300081.ZK,300081 C2 Equity,HENGXIN SHAMBA-A,BD5CQV4,CNE100000PB1,EQ0000000052358040,BBG00F139C39,1
300082,300082.ZK,300082 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300083,300083.ZK,300083 C2 Equity,GUANGDONG JANU-A,BD580D2,CNE100000PD7,EQ0000000052358046,BBG00F139C57,1
300084,300084.ZK,300084 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300085,300085.ZK,300085 C2 Equity,SHENZHEN INFO-A,BD5CL97,CNE100000QL8,EQ0000000052358052,BBG00F139C75,1
300086,300086.ZK,300086 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300087,300087.ZK,300087 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300088,300088.ZK,300088 C2 Equity,WUHU TOKEN-A,BD5CBT7,CNE100000QP9,EQ0000000052358118,BBG00F139HT0,1
300089,300089.ZK,300089 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300090,300090.ZK,300090 C2 Equity,ANHUI SHENGYUN-A,BD5C915,CNE100000QV7,EQ0000000052358124,BBG00F139HW6,1
300091,300091.ZK,300091 C2 Equity,JIN TONG LING-A,BFY8HN6,CNE100000QW5,EQ0000000066086678,BBG00LBJBWX0,1
300092,300092.ZK,300092 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300093,300093.ZK,300093 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300094,300094.ZK,300094 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300095,300095.ZK,300095 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300096,300096.ZK,300096 C2 Equity,YLZ INFO-A,BD5C971,CNE100000RZ6,EQ0000000052358130,BBG00F139HY4,1
300097,300097.ZK,300097 C2 Equity,DALIAN ZHIYUN-A,BD760N4,CNE100000S09,EQ0000000054012224,BBG00FNDHF46,1
300098,300098.ZK,300098 C2 Equity,GOSUNCN TECHNO-A,BD5C807,CNE100000S17,EQ0000000052358136,BBG00F139J07,1
300099,300099.ZK,300099 C2 Equity,UROICA PRECISI-A,BD6QW95,CNE100000S82,EQ0000000057707165,BBG00H1LL6N2,1
300100,300100.ZK,300100 C2 Equity,NINGBO SHUANGL-A,BD5LWL3,CNE100000S90,EQ0000000052358142,BBG00F139J43,1
300101,300101.ZK,300101 C2 Equity,CHENGDU CORPRO-A,BD5C9Z9,CNE100000SB5,EQ0000000052358148,BBG00F139J61,1
300102,300102.ZK,300102 C2 Equity,XIAMEN CHANGEL-A,BFCCQR7,CNE100000SG4,EQ0000000061749300,BBG00JN03D46,1
300103,300103.ZK,300103 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300104,300104.ZK,300104 C2 Equity,LESHI INTERNET-A,BD5CPD9,CNE100000SJ8,EQ0000000052358154,BBG00F139J89,1
300105,300105.ZK,300105 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300106,300106.ZK,300106 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300107,300107.ZK,300107 C2 Equity,HEBEI JIANXIN-A,BHQPRZ1,CNE100000SS9,EQ0000000070817180,BBG00MYKW5H4,1
300108,300108.ZK,300108 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300109,300109.ZK,300109 C2 Equity,NKY MEDICAL - A,BD5LTQ7,CNE100000SV3,EQ0000000052358160,BBG00F139JB5,1
300110,300110.ZK,300110 C2 Equity,HUAREN PHARMAC-A,BD5LT34,CNE100000SW1,EQ0000000052358226,BBG00F139P03,1
300111,300111.ZK,300111 C2 Equity,ZHEJIANG SUNFL-A,BD5LRL8,CNE100000SX9,EQ0000000052358232,BBG00F139P21,1
300112,300112.ZK,300112 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300113,300113.ZK,300113 C2 Equity,HANGZHOU SHUNF-A,BD5CGH0,CNE100000SZ4,EQ0000000052358238,BBG00F139P49,1
300114,300114.ZK,300114 C2 Equity,ZHONGHANG ELEC-A,BMTCVY1,CNE100000T08,EQ0000000085291545,BBG00VC815P0,1
300115,300115.ZK,300115 C2 Equity,SHENZHEN EVERW-A,BD5CG47,CNE100000T40,EQ0000000052358244,BBG00F139P67,1
300116,300116.ZK,300116 C2 Equity,SHAANXI J&R OP-A,BD760P6,CNE100000T57,EQ0000000054012230,BBG00FNDHF73,1
300117,300117.ZK,300117 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300118,300118.ZK,300118 C2 Equity,RISEN ENERGY-A,BD5LW24,CNE100000T73,EQ0000000052358310,BBG00F139TS5,1
300119,300119.ZK,300119 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300120,300120.ZK,300120 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300121,300121.ZK,300121 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300122,300122.ZK,300122 C2 Equity,CHONGQING ZHIF-A,BD5CJY8,CNE100000V20,EQ0000000052358316,BBG00F139TV1,1
300123,300123.ZK,300123 C2 Equity,YANGUANG TECH-A,BK92GL9,CNE100000V38,EQ0000000074789663,BBG00P48H7M4,1
300124,300124.ZK,300124 C2 Equity,SHENZHEN INOVA-A,BD5CMN8,CNE100000V46,EQ0000000052358322,BBG00F139TZ7,1
300125,300125.ZK,300125 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300126,300126.ZK,300126 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300127,300127.ZK,300127 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300128,300128.ZK,300128 C2 Equity,SUZHOU JINFU-A,BD5LXD2,CNE100000VF0,EQ0000000052358328,BBG00F139V19,1
300129,300129.ZK,300129 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300130,300130.ZK,300130 C2 Equity,XGD INC-A,BKDQ833,CNE100000VL8,EQ0000000076006261,BBG00PF5DX36,1
300131,300131.ZK,300131 C2 Equity,SHENZHEN YITOA-A,BD5LY73,CNE100000VM6,EQ0000000052358334,BBG00F139V64,1
300132,300132.ZK,300132 C2 Equity,FUJIAN GREEN-A,BMVB2K9,CNE100000VW5,EQ0000000085291550,BBG00VC81614,1
300133,300133.ZK,300133 C2 Equity,ZHEJIANG HUACE-A,BD5CL64,CNE100000VX3,EQ0000000052358340,BBG00F139V82,1
300134,300134.ZK,300134 C2 Equity,SHENZHEN TAT-A,BD5CFZ1,CNE100000VY1,EQ0000000052358346,BBG00F139VB8,1
300135,300135.ZK,300135 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300136,300136.ZK,300136 C2 Equity,SHENZHEN SUNWA-A,BD5CCF0,CNE100000W94,EQ0000000052358352,BBG00F139VD6,1
300137,300137.ZK,300137 C2 Equity,HEBEI SAILHERO-A,BFCCQS8,CNE100000WB7,EQ0000000061749138,BBG00JMZYJX1,1
300138,300138.ZK,300138 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300139,300139.ZK,300139 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300140,300140.ZK,300140 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300141,300141.ZK,300141 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300142,300142.ZK,300142 C2 Equity,WALVAX BIOTECH-A,BD5CG36,CNE100000WN2,EQ0000000052358418,BBG00F13B014,1
300143,300143.ZK,300143 C2 Equity,INKON LIFE-A,BHQPS03,CNE100000XF6,EQ0000000070817186,BBG00MYKW5K0,1
300144,300144.ZK,300144 C2 Equity,SONGCHENG PERF-A,BD5CMV6,CNE100000XG4,EQ0000000052358424,BBG00F13B032,1
300145,300145.ZK,300145 C2 Equity,NANFANG ZHONG-A,BD5LZ36,CNE100000XH2,EQ0000000052358430,BBG00F13B050,1
300146,300146.ZK,300146 C2 Equity,BY-HEALTH CO L-A,BD5CKV2,CNE100000Y84,EQ0000000052358436,BBG00F13B078,1
300147,300147.ZK,300147 C2 Equity,XIANGXUE PHARM-A,BD5CC16,CNE100000Y92,EQ0000000052358502,BBG00F13B4V3,1
300148,300148.ZK,300148 C2 Equity,TANGEL PUBLISH-A,BD5LWY6,CNE100000YB3,EQ0000000052358508,BBG00F13B4X1,1
300149,300149.ZK,300149 C2 Equity,QUANTUM HI TEC-A,BHQPS14,CNE100000Y27,EQ0000000070817192,BBG00MYKW5T1,1
300150,300150.ZK,300150 C2 Equity,BEIJING CENTUR-A,BD5LRM9,CNE000001MP7,EQ0000000052358514,BBG00F13B4Z9,1
300151,300151.ZK,300151 C2 Equity,SHENZHEN CHANG-A,BD5LT01,CNE100000Y35,EQ0000000052358520,BBG00F13B513,1
300152,300152.ZK,300152 C2 Equity,XIONGAN KERONG-A,BD57ZP6,CNE100000YC1,EQ0000000052358586,BBG00F13B9P9,1
300153,300153.ZK,300153 C2 Equity,SHANGHAI COOLT-A,BD760Q7,CNE100000YD9,EQ0000000054012236,BBG00FNDHFB8,1
300154,300154.ZK,300154 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300155,300155.ZK,300155 C2 Equity,GUANGDONG ANJU-A,BD5LZ03,CNE100000YN8,EQ0000000052358592,BBG00F13B9R7,1
300156,300156.ZK,300156 C2 Equity,SHENWU ENVIRON-A,BD5CBV9,CNE100000YP3,EQ0000000052358598,BBG00F13B9T5,1
300157,300157.ZK,300157 C2 Equity,LANDOCEAN ENER-A,BD5LRW9,CNE100000YQ1,EQ0000000052358604,BBG00F13B9W1,1
300158,300158.ZK,300158 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300159,300159.ZK,300159 C2 Equity,XINJIANG MACHI-A,BD5CCJ4,CNE100000YS7,EQ0000000052358670,BBG00F13BGJ0,1
300160,300160.ZK,300160 C2 Equity,JIANGSU XIUQIA-A,BD5CQ92,CNE100000YZ2,EQ0000000052358676,BBG00F13BGL7,1
300161,300161.ZK,300161 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300162,300162.ZK,300162 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300163,300163.ZK,300163 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300164,300164.ZK,300164 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300165,300165.ZK,300165 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300166,300166.ZK,300166 C2 Equity,BEIJING ORIENT-A,BD5CFD9,CNE100000ZB0,EQ0000000052358682,BBG00F13BGN5,1
300167,300167.ZK,300167 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300168,300168.ZK,300168 C2 Equity,WONDERS INFORM-A,BD5CN02,CNE100000ZD6,EQ0000000052358688,BBG00F13BGQ2,1
300169,300169.ZK,300169 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300170,300170.ZK,300170 C2 Equity,HAND ENTERPRIS-A,BD5CDH9,CNE100000ZQ8,EQ0000000052358694,BBG00F13BGW5,1
300171,300171.ZK,300171 C2 Equity,SHANGHAI TOFFL-A,BD5CD68,CNE100000ZP0,EQ0000000052358700,BBG00F13BGY3,1
300172,300172.ZK,300172 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300173,300173.ZK,300173 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300174,300174.ZK,300174 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300175,300175.ZK,300175 C2 Equity,LONTRUE CO LTD-A,BD6QWB7,CNE100000ZZ9,EQ0000000057707171,BBG00H1LL6Q9,1
300176,300176.ZK,300176 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300177,300177.ZK,300177 C2 Equity,GUANGZHOU HI-A,BD5LSX7,CNE100001039,EQ0000000052358706,BBG00F13BH08,1
300178,300178.ZK,300178 C2 Equity,TEMPUS GLOBAL -A,BD5CCD8,CNE100001013,EQ0000000052358712,BBG00F13BH26,1
300179,300179.ZK,300179 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300180,300180.ZK,300180 C2 Equity,HUAFON MICROFI-A,BD6QWC8,CNE100001088,EQ0000000057707177,BBG00H1LL6S7,1
300181,300181.ZK,300181 C2 Equity,ZHEJIANG JOLLY-A,BD5CQM5,CNE100001096,EQ0000000052358778,BBG00F13BMR8,1
300182,300182.ZK,300182 C2 Equity,BEIJING JETSEN-A,BD5CJT3,CNE1000010B7,EQ0000000052358784,BBG00F13BMT6,1
300183,300183.ZK,300183 C2 Equity,QINGDAO EASTSO-A,BD5M0L2,CNE1000010C5,EQ0000000052358790,BBG00F13BMW2,1
300184,300184.ZK,300184 C2 Equity,WUHAN P&S INFO-A,BHQPS25,CNE1000010D3,EQ0000000070817198,BBG00MYKW5Z4,1
300185,300185.ZK,300185 C2 Equity,TONGYU HEAVY-A,BD5LSS2,CNE100001179,EQ0000000052358796,BBG00F13BMY0,1
300187,300187.ZK,300187 C2 Equity,YONKER ENVIRON-A,BD5LVX8,CNE100001195,EQ0000000052358862,BBG00F13BSM0,1
300188,300188.ZK,300188 C2 Equity,XIAMEN MEIYA -A,BD5CBQ4,CNE100001120,EQ0000000052358868,BBG00F13BSP7,1
300189,300189.ZK,300189 C2 Equity,HAINAN SHENNON-A,BD5LV94,CNE100001138,EQ0000000052358874,BBG00F13BSR5,1
300190,300190.ZK,300190 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300191,300191.ZK,300191 C2 Equity,SINO GEOPHYSIC-A,BD580J8,CNE100001153,EQ0000000052358880,BBG00F13BST3,1
300192,300192.ZK,300192 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300193,300193.ZK,300193 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300194,300194.ZK,300194 C2 Equity,FUAN PHARMACEU-A,BL5P4H1,CNE1000011G4,EQ0000000080648820,BBG00R2FQRY9,1
300195,300195.ZK,300195 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300196,300196.ZK,300196 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300197,300197.ZK,300197 C2 Equity,SHENZHEN TECHA-A,BD5CCL6,CNE1000011N0,EQ0000000052358886,BBG00F13BSZ6,1
300198,300198.ZK,300198 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300199,300199.ZK,300199 C2 Equity,HYBIO PHARMACE-A,BD5CJ04,CNE1000011T7,EQ0000000052358892,BBG00F13BT11,1
300200,300200.ZK,300200 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300201,300201.ZK,300201 C2 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
300202,300202.ZK,300202 C2 Equity,JULONG CO LTD -A,BD5CG81,CNE100001211,EQ0000000052358898,BBG00F13BT39,1
300203,300203.ZK,300203 C2 Equity,FOCUSED PHOTON-A,BD5CCB6,CNE100001229,EQ0000000052358904,BBG00F13BT57,1
