Trading Name,Client Account Name,Client Account Number,Swap Ref,Issue Type ,Stock Description,Ric,Sedol,Open/Unwind,Buy/Sell,Listing Ccy,Swap Ccy,Trade Date,Settlement Date,Stock Quantity,Price (Gross) Listing Ccy,Price (Gross) Swap Ccy,FX Rate,Commission Charge,Commission Charge Basis,Market Equivalent Charges,Market Equivalent Charges Basis,Price (Net) Listing Ccy,Price (Net) Swap Ccy,Net Notional in Listing Ccy,Net Notional in Swap Ccy,Lead Spread,Swap Shell Financing Basis,Swap Shell Financing Basis Period,Swap Shell Financing Basis CCY,Swap Shell Maturtiy Date,Give In,Comment
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WANDA CINEMA,002739.ZK,BD5CPH3,Open,Sell,CNY,USD,7/13/2020,7/15/2020,68400,19.0306331,2.7194,6.9981,2,BPS,11.09,BPS,19.0057277,2.7158411,"1,299,991.77","185,763.53",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WANGFUJING GROUP CO LTD,600859.SH,BP3RC28,Open,Sell,CNY,USD,7/13/2020,7/15/2020,16400,70.879556,10.1284,6.9981,2,BPS,11.09,BPS,70.786796,10.115145,"1,160,903.45","165,888.38",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WANGNENG,002034.ZK,BHRV3M7,Open,Sell,CNY,USD,7/13/2020,7/15/2020,5800,19.124408,2.7328,6.9981,2,BPS,11.09,BPS,19.09938,2.729224,"110,776.40","15,829.50",-695,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WANLIYANG,002434.ZK,BD5LXR6,Open,Sell,CNY,USD,7/13/2020,7/15/2020,28800,9.72246,1.3893,6.9981,2,BPS,11.09,BPS,9.709736,1.387482,"279,640.40","39,959.48",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WEAVER NETWORK,603039.SH,BGBN6S9,Open,Sell,CNY,USD,7/13/2020,7/15/2020,12780,78.781818,11.257601,6.9981,2,BPS,11.09,BPS,78.678716,11.242868,"1,005,513.99","143,683.85",-295,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WEIFU HI-TECH,000581.ZK,BD5CJP9,Open,Sell,CNY,USD,7/13/2020,7/15/2020,13400,22.989458,3.2851,6.9981,2,BPS,11.09,BPS,22.959372,3.280801,"307,655.58","43,962.73",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WEIGUANG BIO,002880.ZK,BMTCVX0,Open,Sell,CNY,USD,7/13/2020,7/15/2020,3500,65.798236,9.4023,6.9981,2,BPS,11.09,BPS,65.712126,9.389995,"229,992.44","32,864.98",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WENERGY,000543.ZK,BD5CD57,Open,Sell,CNY,USD,7/13/2020,7/15/2020,93240,4.3402216,0.6202,6.9981,2,BPS,11.09,BPS,4.3345416,0.6193883,"404,152.66","57,751.77",-795,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WESTCONSTRUCTION,002302.ZK,BD5LXV0,Open,Sell,CNY,USD,7/13/2020,7/15/2020,600,11.02971,1.5761,6.9981,2,BPS,11.09,BPS,11.01528,1.57404,"6,609.17",944.42,-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WOLWO BIO-PHARM,300357.ZK,BFY8GY0,Open,Sell,CNY,USD,7/13/2020,7/15/2020,36697,64.414711,9.2046,6.9981,2,BPS,11.09,BPS,64.330411,9.192554,"2,360,733.09","337,339.15",-795,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WONDFO BIOTECH,300482.ZK,BFY8GZ1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,13100,101.769876,14.542501,6.9981,2,BPS,11.09,BPS,101.63669,14.523469,"1,331,440.64","190,257.44",-295,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WPG,603956.SH,BKM3FR8,Open,Sell,CNY,USD,7/13/2020,7/15/2020,17906,18.5260701,2.6473,6.9981,2,BPS,11.09,BPS,18.501825,2.6438355,"331,293.68","47,340.52",-795,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WUHAN DEPT,000501.ZK,BD5LYQ2,Open,Sell,CNY,USD,7/13/2020,7/15/2020,2200,25.000026,3.572402,6.9981,2,BPS,11.09,BPS,24.967308,3.567727,"54,928.08","7,849.00",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WUS CIRCUIT,002463.ZK,BD5C7Z5,Open,Sell,CNY,USD,7/13/2020,7/15/2020,39800,27.2352056,3.8918,6.9981,2,BPS,11.09,BPS,27.1995629,3.8867068,"1,082,542.60","154,690.93",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: WUXI LEAD EQUIP,300450.ZK,BD6QWJ5,Open,Sell,CNY,USD,7/13/2020,7/15/2020,15471,51.687264,7.3858996,6.9981,2,BPS,11.09,BPS,51.6196209,7.3762337,"798,607.15","114,117.71",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: XINAN CHEMICAL,600596.SH,BP3RF85,Open,Sell,CNY,USD,7/13/2020,7/15/2020,33000,9.0765364,1.2970001,6.9981,2,BPS,11.09,BPS,9.0646579,1.2953027,"299,133.71","42,744.99",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: XINGYU LIGHTING,601799.SH,BS7K3D2,Open,Sell,CNY,USD,7/13/2020,7/15/2020,11600,129.557924,18.5132999,6.9981,2,BPS,11.09,BPS,129.3883715,18.4890715,"1,500,905.11","214,473.23",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: XINHUA MEDICAL,600587.SH,BP3R756,Open,Sell,CNY,USD,7/13/2020,7/15/2020,15500,17.810165,2.545,6.9981,2,BPS,11.09,BPS,17.786857,2.541669,"275,696.28","39,395.87",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: XINJIANG CC,002941.ZK,BK4XY80,Open,Sell,CNY,USD,7/13/2020,7/15/2020,3800,16.600207,2.372102,6.9981,2,BPS,11.09,BPS,16.578482,2.368998,"62,998.23","9,002.19",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: XINTIAN RANQI,603393.SH,BK947W3,Open,Sell,CNY,USD,7/13/2020,7/15/2020,50220,43.0222194,6.1477,6.9981,2,BPS,11.09,BPS,42.9659162,6.1396545,"2,157,748.31","308,333.45",-495,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: XJ ELECTRIC,000400.ZK,BD5CJB5,Open,Sell,CNY,USD,7/13/2020,7/15/2020,148600,15.53298227,2.21959993,6.9981,2,BPS,11.09,BPS,15.51265426,2.21669514,"2,305,180.42","329,400.90",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: XM JIHONG TECH,002803.ZK,BMTCVP2,Open,Sell,CNY,USD,7/13/2020,7/15/2020,500,32.6502,4.66558,6.9981,2,BPS,11.09,BPS,32.60747,4.65947,"16,303.74","2,329.74",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: XUSHENG AUTO,603305.SH,BFB4S89,Open,Sell,CNY,USD,7/13/2020,7/15/2020,9174,48.54582,6.937,6.9981,2,BPS,11.09,BPS,48.482288,6.927922,"444,776.51","63,556.76",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YANGNONG CHEM,600486.SH,BP3RGP9,Open,Sell,CNY,USD,7/13/2020,7/15/2020,14800,86.269778,12.3276,6.9981,2,BPS,11.09,BPS,86.156877,12.311467,"1,275,121.78","182,209.71",-95,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YASHA DECORATION,002375.ZK,BD5CK45,Open,Sell,CNY,USD,7/13/2020,7/15/2020,80800,11.6014502,1.6578,6.9981,2,BPS,11.09,BPS,11.5862674,1.6556304,"936,170.41","133,774.94",-395,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YIFAN PHARM,002019.ZK,BD5CDK2,Open,Sell,CNY,USD,7/13/2020,7/15/2020,80300,29.0323177,4.1486,6.9981,2,BPS,11.09,BPS,28.9943231,4.1431707,"2,328,244.14","332,696.61",-925,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YIFENG PHARMA-A,603939.SH,BYYFJV2,Open,Sell,CNY,USD,7/13/2020,7/15/2020,4700,86.334153,12.336799,6.9981,2,BPS,11.09,BPS,86.221167,12.320654,"405,239.48","57,907.07",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YOUZU,002174.ZK,BD5CKG7,Open,Sell,CNY,USD,7/13/2020,7/15/2020,4100,27.32968,3.9053,6.9981,2,BPS,11.09,BPS,27.29391,3.90019,"111,905.03","15,990.78",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YUNNAN ALUMIN,000807.ZK,BD5CB75,Open,Sell,CNY,USD,7/13/2020,7/15/2020,205400,6.45364782,0.9222,6.9981,2,BPS,11.09,BPS,6.44520193,0.92099312,"1,323,844.48","189,171.99",-845,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YUNNAN BAIYAO,000538.ZK,BD5CP95,Open,Sell,CNY,USD,7/13/2020,7/15/2020,12696,106.899477,15.2755,6.9981,2,BPS,11.09,BPS,106.759578,15.255509,"1,355,419.60","193,683.94",-890,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YUNNAN COPPER,000878.ZK,BD5CJK4,Open,Sell,CNY,USD,7/13/2020,7/15/2020,5,14.39999,2.0577,6.9981,2,BPS,11.09,BPS,14.381145,2.055007,71.91,10.28,-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YUSYS TECH,300674.ZK,BK4XYD5,Open,Sell,CNY,USD,7/13/2020,7/15/2020,21100,55.887526,7.9861,6.9981,2,BPS,11.09,BPS,55.814386,7.975649,"1,177,683.54","168,286.19",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: YXFHC,000987.ZK,BD5C8L8,Open,Sell,CNY,USD,7/13/2020,7/15/2020,23600,23.550006,3.3652,6.9981,2,BPS,11.09,BPS,23.519186,3.360796,"555,052.79","79,314.79",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZAISHENG TECH,603601.SH,BMTCXD4,Open,Sell,CNY,USD,7/13/2020,7/15/2020,1300,14.88006,2.1263,6.9981,2,BPS,11.09,BPS,14.86059,2.12352,"19,318.77","2,760.58",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHEFU HOLDING,002266.ZK,BD5CFS4,Open,Sell,CNY,USD,7/13/2020,7/15/2020,230529,4.94065867,0.70600001,6.9981,2,BPS,11.09,BPS,4.93419283,0.70507607,"1,137,474.54","162,540.48",-795,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHEJIANG DINGLI MACHINERY -A,603338.SH,BYZW440,Open,Sell,CNY,USD,7/13/2020,7/15/2020,14000,83.422251,11.9207,6.9981,2,BPS,11.09,BPS,83.313076,11.905099,"1,166,383.06","166,671.39",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHEJIANG ORIENT,600120.SH,BP3RFZ2,Open,Sell,CNY,USD,7/13/2020,7/15/2020,41600,8.0968017,1.157,6.9981,2,BPS,11.09,BPS,8.0862054,1.1554858,"336,386.14","48,068.21",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHEJIANG SUPOR,002032.ZK,BD5M227,Open,Sell,CNY,USD,7/13/2020,7/15/2020,8072,78.35142,11.196099,6.9981,2,BPS,11.09,BPS,78.248881,11.181447,"631,624.97","90,256.64",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHEJIANG TIANYU PHARMACEUTICAL CO LT,300702.ZK,BL61W74,Open,Sell,CNY,USD,7/13/2020,7/15/2020,13500,117.6421,16.8106,6.9981,2,BPS,11.09,BPS,117.4881,16.7886,"1,586,089.35","226,646.10",-845,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHENGHAI BIOTECH,300653.ZK,BMTCW82,Open,Sell,CNY,USD,7/13/2020,7/15/2020,21600,76.8433376,10.9806001,6.9981,2,BPS,11.09,BPS,76.7427727,10.9662298,"1,657,643.89","236,870.56",-645,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHONG TIAN TECH,600522.SH,BP3R9T4,Open,Sell,CNY,USD,7/13/2020,7/15/2020,78000,13.1872196,1.8844,6.9981,2,BPS,11.09,BPS,13.1699615,1.8819339,"1,027,257.00","146,790.84",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHONGFU INFO,300659.ZK,BMTCWB5,Open,Sell,CNY,USD,7/13/2020,7/15/2020,7200,67.9153,9.7048,6.9981,2,BPS,11.09,BPS,67.8264,9.6921,"488,350.08","69,783.12",-1000,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHONGHANG ELEC,300114.ZK,BMTCVY1,Open,Sell,CNY,USD,7/13/2020,7/15/2020,6700,13.791855,1.9708,6.9981,2,BPS,11.09,BPS,13.773806,1.968221,"92,284.50","13,187.08",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHONGJI INNOLIGH,300308.ZK,BFFJRM7,Open,Sell,CNY,USD,7/13/2020,7/15/2020,17600,70.26302,10.0403,6.9981,2,BPS,11.09,BPS,70.17107,10.02716,"1,235,010.83","176,478.02",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHONGJIN GOLD,600489.SH,BP3R585,Open,Sell,CNY,USD,7/13/2020,7/15/2020,66500,10.4817549,1.4978001,6.9981,2,BPS,11.09,BPS,10.4680374,1.4958399,"696,124.49","99,473.35",-985,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZHUHAI ORBITA AEROSPACE SCIENC,300053.ZK,BD58021,Open,Sell,CNY,USD,7/13/2020,7/15/2020,71405,13.0542557,1.8654,6.9981,2,BPS,11.09,BPS,13.0371716,1.8629588,"930,919.24","133,024.57",-845,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ZIJIN MINING,601899.SH,BP3R400,Open,Sell,CNY,USD,7/13/2020,7/15/2020,221600,5.83011725,0.83310002,6.9981,2,BPS,11.09,BPS,5.82248738,0.83200974,"1,290,263.20","184,373.36",-545,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: 712 COMMUNICAT,603712.SH,BK947M3,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,11700,41.824145,5.9765,6.9981,2,BPS,1.09,BPS,41.837056,5.978345,"489,493.56","69,946.64",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ACCELINK TECH,002281.ZK,BD5C8C9,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,34400,36.2641549,5.1820001,6.9981,2,BPS,1.09,BPS,36.2753496,5.1835998,"1,247,872.03","178,315.83",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ALPHA GROUP,002292.ZK,BD5CNK2,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,1481,10.028312,1.433005,6.9981,2,BPS,1.09,BPS,10.031408,1.433447,"14,856.52","2,122.94",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: APELOA,000739.ZK,BD5LY17,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,17800,24.298803,3.4722,6.9981,2,BPS,1.09,BPS,24.306304,3.473272,"432,652.21","61,824.24",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BANK OF COMM,601328.SH,BP3R2G2,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,19550,5.410231,0.7731,6.9981,2,BPS,1.09,BPS,5.411901,0.773339,"105,802.66","15,118.78",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BEIJING E-HUALU INFO TECH-A,300212.ZK,BD5CD79,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,33900,59.648306,8.5235001,6.9981,2,BPS,1.09,BPS,59.6667194,8.5261313,"2,022,701.79","289,035.85",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BEIJING GEOENVIRON ENGINEE-A,603588.SH,BYV1VJ5,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,9600,13.47974,1.9262,6.9981,2,BPS,1.09,BPS,13.483901,1.926795,"129,445.45","18,497.23",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BJ VENUSTECH,002439.ZK,BD5CJQ0,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,15874,45.654205,6.5238,6.9981,2,BPS,1.09,BPS,45.668298,6.525814,"724,938.56","103,590.77",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BUCHANG PHARM,603858.SH,BYW5NC3,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,5200,29.53968,4.2211,6.9981,2,BPS,1.09,BPS,29.548799,4.222403,"153,653.75","21,956.50",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BY-HEALTH BIO,300146.ZK,BD5CKV2,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,99300,21.7338,3.1057,6.9981,2,BPS,1.09,BPS,21.7405,3.1067,"2,158,831.65","308,495.31",0,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BY-HEALTH BIO,300146.ZK,BD5CKV2,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,329018,21.59403724,3.08570001,6.9981,2,BPS,1.09,BPS,21.60070332,3.08665257,"7,107,020.20","1,015,564.26",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: BYD,002594.ZK,BD5CQ69,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,77642,96.85300441,13.83990003,6.9981,-1.09,BPS,1.09,BPS,96.85300441,13.83990003,"7,519,860.97","1,074,557.52",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CAPCHEM TECH,300037.ZK,BD5LRQ3,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,25600,63.066177,9.0119,6.9981,2,BPS,1.09,BPS,63.085646,9.014682,"1,614,992.54","230,775.86",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHENMING PAPER,000488.ZK,BD5CQ14,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,112425,5.4032337,0.7721001,6.9981,2,BPS,1.09,BPS,5.4049017,0.7723384,"607,646.07","86,830.14",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA GALAXY SECURITIES CO-A,601881.SH,BYWPH65,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,172147,14.97453438,2.1398,6.9981,2,BPS,1.09,BPS,14.97915702,2.14046056,"2,578,616.94","368,473.86",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINA SATELLITE COMMUNICAT-A,601698.SH,BK4XS55,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,113400,23.16930955,3.31080001,6.9981,2,BPS,1.09,BPS,23.17646192,3.31182205,"2,628,210.78","375,560.62",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINESE TOWN,000069.ZK,BD5CP51,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,1013400,7.9479,1.1357,6.9981,2,BPS,1.09,BPS,7.9504,1.1361,"8,056,935.36","1,151,323.74",0,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHINESE TOWN,000069.ZK,BD5CP51,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,192472,7.937,1.1342,6.9981,2,BPS,1.09,BPS,7.9395,1.1346,"1,528,131.44","218,378.73",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHONGQING BREW,600132.SH,BP3RCZ1,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,11400,69.661194,9.954301,6.9981,2,BPS,1.09,BPS,69.682698,9.957374,"794,382.76","113,514.06",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: CHOW TAI SENG JEWELLERY CO-A,002867.ZK,BFCCQP5,Unwind,Buy,CNY,USD,7/13/2020,7/15/2020,37631,32.25774049,4.609499791,6.9981,-1.09,BPS,1.09,BPS,32.25774049,4.609499791,"1,213,891.03","173,460.09",0,FEDEF,1d,USD,3/10/2022,No,
